building_id,building_name,wing_id 
8685,James Wheeler,48
8686,Abigail Russell,216
8687,Kelly Hughes,116
8688,Gregory Moore,181
8689,Charles Hall,91
8690,Kimberly Moore,174
8691,Sean Lin,112
8692,Jo Smith,92
8693,Michael Lucero,199
8694,Tim Johnson,143
8695,Yvette Sparks,315
8696,Dr. Jodi Bishop,386
8697,Regina Day,6
8698,Kimberly Rice,237
8699,Deanna Gardner,389
8700,Aimee Myers,356
8701,Fred Scott,83
8702,Amber Houston,322
8703,Kristina Conley,204
8704,Eric Cox,71
8705,Kristy Moore,205
8706,Karen Banks,320
8707,Melissa Hubbard,104
8708,Kyle Craig,337
8709,Melissa Henderson MD,307
8710,Laura Wright,205
8711,Anthony Owens,88
8712,Emily Guerrero,152
8713,Edward Diaz,141
8714,George Hernandez,184
8715,William Brown,231
8716,Anthony Goodwin,380
8717,Richard Pineda,331
8718,Kristen Walker,95
8719,Stephen Stewart,172
8720,Natalie Hancock,388
8721,Patricia Patton,86
8722,Timothy Sandoval,252
8723,Michael Hodge,124
8724,Brandi Burke,100
8725,Karen Fisher,154
8726,Chase Wang,339
8727,Richard Small,5
8728,Kathy Harris,194
8729,Robert Robertson,54
8730,Miranda Simmons,97
8731,Guy Cooley,379
8732,Mark Chapman,66
8733,Mitchell Paul,103
8734,Kevin Scott,237
8735,Katie Atkins,35
8736,Johnny Bauer,276
8737,Daniel Medina,225
8738,Mary Howard,272
8739,Luke Miller,275
8740,Jennifer Ball,364
8741,Katie Fritz DDS,383
8742,Mary Scott,200
8743,Sophia Sanchez,381
8744,Alyssa Rivas,9
8745,Ashley Quinn,323
8746,Bradley Jordan,88
8747,Julia Medina,336
8748,Ashley Gomez,42
8749,Mr. Brian Williams MD,395
8750,Hannah Diaz,68
8751,Ronald Howard,373
8752,Ashley Clay,255
8753,Jonathan Robinson,206
8754,Gary Anderson,234
8755,Geoffrey Tate,76
8756,Steven Reynolds,277
8757,Heidi Moreno,17
8758,Tammy Grant,288
8759,Vanessa Jackson,70
8760,George Watkins,54
8761,Vincent Quinn,359
8762,Heather Mclean,18
8763,Dennis Jensen,64
8764,Wendy Perez,362
8765,Kenneth Adams,88
8766,Regina Rodriguez,244
8767,Robert Sawyer,313
8768,Jessica Davila,316
8769,Janet Watkins,337
8770,Susan Peterson,148
8771,Kevin Sanders,167
8772,Betty Dennis,255
8773,Patricia Smith,352
8774,Misty Bishop,221
8775,Mr. David Gomez,8
8776,Richard Curtis IV,394
8777,Debra Miller,75
8778,Christine Bryant,184
8779,Ronnie Wang,339
8780,Stacey Mahoney,392
8781,Nicholas Nixon,330
8782,Christina Hopkins,140
8783,Michelle Dodson,151
8784,Beth Horn,153
8785,Brandon Castro,96
8786,Douglas Harris,106
8787,Joshua Avery,103
8788,Billy Johnson,47
8789,Nicole Terry,100
8790,Shannon Warren,86
8791,Johnny Campbell,357
8792,Brittany Pena,273
8793,Tina Horne,19
8794,Timothy Hendrix,288
8795,Lindsey Scott,1
8796,Robert Patton,138
8797,Scott Simpson,150
8798,Kimberly Johnson,292
8799,Margaret Flores,8
8800,Leah Price,0
8801,Angelica Hill,189
8802,Stacy Shepherd,180
8803,Tracy Andrade,18
8804,Lauren Fernandez,259
8805,Nicholas Stevens,115
8806,Mrs. Amber Moore,351
8807,Tammie Robinson,302
8808,Rebecca Figueroa,40
8809,Clinton Patton,366
8810,Alan Ramirez,87
8811,Ashley Vazquez,218
8812,Edward Marshall,37
8813,Sandra Maynard,369
8814,Angel Anderson,3
8815,Emily Fields,169
8816,James Marsh,254
8817,William Howard,134
8818,Melissa Mitchell,339
8819,Mikayla Hale,115
8820,Sara Young,154
8821,Russell Lawson,330
8822,Margaret Ruiz,398
8823,Jennifer Boyer,357
8824,Kathryn Greene,380
8825,Bobby Pope,135
8826,Jim Castillo,29
8827,Jennifer Dawson,158
8828,Brittany Dudley,374
8829,Kelly White,182
8830,Paul Gill,180
8831,Jennifer Stephens,90
8832,Eddie Perez,152
8833,Carmen Mcintyre,348
8834,Carlos White,341
8835,Leon Ortega,218
8836,Janet Mitchell,388
8837,Dennis Martin,324
8838,Tyler Wilson,184
8839,Joseph Sims,208
8840,Monica Rollins,114
8841,Pamela Kim,54
8842,Amanda Stephenson,13
8843,Karen Carpenter,67
8844,Michelle Estrada,121
8845,William Davis,256
8846,Kimberly Keller,333
8847,Brett Mccoy,327
8848,Lee White,101
8849,Lance Carpenter,389
8850,Charles Perez,253
8851,Donna Wilson,394
8852,Cheryl Scott,143
8853,Joseph Mccullough,365
8854,Charles Morgan,216
8855,Benjamin Brown,133
8856,Patrick Young,32
8857,Ashley Brennan,242
8858,Brett Murphy,198
8859,Jessica King,298
8860,Donna Harris,255
8861,Allison Morrison,392
8862,Ricky Mckee,103
8863,Donna Mcdowell,6
8864,Kirk Spears,117
8865,Tara Hall,165
8866,Joseph May,332
8867,Joshua Hahn,300
8868,Jeffery Callahan,63
8869,Madeline Buchanan,175
8870,Bethany Taylor,257
8871,Erica Hancock,397
8872,Courtney Reynolds,83
8873,Mary Spencer,234
8874,Kathleen Carter,77
8875,Samantha Miller,224
8876,Christina Davis,164
8877,John Hines,121
8878,Danielle Curry,66
8879,Mr. Zachary Hurst,267
8880,Patricia Barrera,247
8881,Justin Ferguson,108
8882,Elizabeth Mills,371
8883,Rachel Wright,302
8884,Catherine Braun,299
8885,Gregory Sanchez,385
8886,Stephen Gibson,317
8887,Jonathan Lawson,201
8888,Melissa Pratt,336
8889,Christopher Mills,318
8890,Kayla Lucas,279
8891,Heather Powell,148
8892,Larry Pham,184
8893,Victor Kline,10
8894,John Castro,188
8895,Tonya Taylor,161
8896,Daniel Berger,170
8897,Mrs. Beth Melton,366
8898,Mark Johnson,95
8899,Jeff White,70
8900,Kristina Johnson,262
8901,Samantha Bradley,230
8902,Jennifer Garcia,396
8903,Jasmine Sanders,364
8904,Mark Lang,39
8905,John Rice,292
8906,Christine Orr,158
8907,Robin Baker,247
8908,Jose Newman,239
8909,Kurt Walker,313
8910,Jesse Stanley,213
8911,Sara Zamora,211
8912,Mr. Robert Rhodes,369
8913,Timothy Johnson,43
8914,Evelyn Scott,316
8915,Daniel Yates,300
8916,Aaron Williams V,41
8917,Mark Crawford,209
8918,Erica Morton,227
8919,Tiffany Moreno,267
8920,Joel Johnson,234
8921,Lisa Henry,105
8922,Darren Hughes,188
8923,Mark Thomas,162
8924,Elizabeth Thompson,128
8925,Adam Kim,295
8926,Jennifer Callahan,277
8927,Mark King,232
8928,Amanda Collins,337
8929,Kimberly Harrison,391
8930,Sarah Brooks,172
8931,Dr. Laura Vazquez DVM,163
8932,Samuel Rogers,167
8933,Ryan Cox,148
8934,Mary Reyes DDS,216
8935,Alicia Wilson,310
8936,Ellen Miller,298
8937,Joshua Daniels,168
8938,Evan Garcia,69
8939,Michael Mcdonald,272
8940,Mario Thompson,38
8941,Christine Cantu,277
8942,Adam Torres,370
8943,Christina Pena,110
8944,Stephanie Barrett,361
8945,Kristen Carter,80
8946,Hunter Rodriguez,111
8947,Julie Freeman,357
8948,Kara Holland,52
8949,Rhonda Fisher,30
8950,Brian Allen,41
8951,Bradley Bray,53
8952,George Moore,356
8953,Ryan Christian,116
8954,Daniel Burnett,226
8955,Christopher Cox,319
8956,Patricia Chan,162
8957,Amanda Miles,135
8958,Mark Romero,349
8959,Jason Fowler,336
8960,Clayton Clark,108
8961,Melanie Moore,375
8962,Alvin Maxwell,391
8963,Tina Schultz,37
8964,Christopher Humphrey,352
8965,Michael Poole,188
8966,Travis Smith,223
8967,Jeffery Morgan,167
8968,Troy Webb,359
8969,Ronald Castillo,378
8970,Kaitlin Schroeder,201
8971,Melissa Ochoa,165
8972,Nicholas Ramos,120
8973,Robert Acosta,326
8974,Tracy Taylor,330
8975,Rebekah Graves,316
8976,Aaron Graham,159
8977,Pamela Hardin,63
8978,Matthew Shepherd,350
8979,Eileen Butler MD,131
8980,Andrew Davis,356
8981,Ryan Miller,51
8982,Lisa Garcia,106
8983,Lori Pope,47
8984,Joanna Young,342
8985,Thomas Scott,333
8986,Kelly Bowen,341
8987,Stephanie Gallagher,326
8988,Brett Richardson,356
8989,Monica Weaver,110
8990,Kimberly Page,83
8991,Jade Ibarra,20
8992,Michael Keith,35
8993,Heather Shaw,54
8994,Yolanda Hancock,203
8995,Matthew Adams,233
8996,Carolyn Rose,355
8997,Brittany Randolph,170
8998,Cheyenne Rodriguez,316
8999,David Clark,121
9000,Anthony Rogers,55
9001,Steven Smith,36
9002,Jill Gomez,113
9003,Cheryl Harper,35
9004,Yolanda Horton,50
9005,Jasmine Walker,359
9006,Carlos Harris,241
9007,Susan Roberts,265
9008,Anne Thompson,70
9009,Dustin Larson,392
9010,Julie Gilmore,251
9011,Stephen Ramirez,242
9012,James Munoz,225
9013,Jason Kaufman,205
9014,George Murphy,24
9015,Arthur Fletcher,362
9016,Cathy Perry,274
9017,Ashley Ramirez,313
9018,Scott Hoffman,232
9019,George Evans,318
9020,Katrina Hull,361
9021,Michelle Cameron,124
9022,Carla Grant,279
9023,Joel Moon,253
9024,Richard Rivera,396
9025,Andrew Brown,78
9026,Cindy Kaufman,358
9027,Javier Ellis,236
9028,Christopher Salazar,251
9029,Bruce Perez,218
9030,Michelle Foley,112
9031,Laurie Greer,135
9032,Anna Jenkins,340
9033,Robert Yoder,253
9034,William Gregory,245
9035,Alexandra Villa,121
9036,John Fritz,197
9037,Angela Snow,343
9038,Dawn Nicholson,222
9039,Barbara Murphy,55
9040,Brandon Jones,266
9041,Anita Rose,383
9042,Suzanne Vazquez,184
9043,Maurice Johnson,252
9044,Anthony Wilson,398
9045,Michael Daniels,70
9046,Scott Wheeler DDS,325
9047,Aimee Gutierrez,252
9048,Aaron Murray,252
9049,William Robinson Jr.,104
9050,Gregory Lee,280
9051,Stanley Brown,309
9052,Earl Myers,32
9053,Ms. Sheila Palmer,373
9054,Andrew Horne,354
9055,Heather Daniels,199
9056,Louis Smith,392
9057,Aaron Jennings,9
9058,Francisco Adams,256
9059,Lindsay Cameron,80
9060,Linda Martinez,27
9061,Melissa Williams,51
9062,Laura Howell,239
9063,Troy Duncan,71
9064,Pamela Cook,398
9065,Jessica Moore,127
9066,Patrick Hughes,304
9067,Jill Mora,284
9068,John Lewis,321
9069,Kelly Stanley,195
9070,Gary Mendez,323
9071,Sarah Morrison,369
9072,Anita Foster,172
9073,Mary Knight,304
9074,Peter Bradley,353
9075,Norma Nelson,134
9076,Christopher Tyler,94
9077,Kayla Cortez,153
9078,Andrew Jacobs,30
9079,Luis Watson,163
9080,Michelle Stevens,162
9081,Brenda Flores,30
9082,Linda Werner,62
9083,Brian Robles,332
9084,Debbie Dunn,18
9085,Mr. Ronald Cervantes Jr.,35
9086,Peggy Ford,3
9087,Gary Thompson,6
9088,Wendy Curry,184
9089,Whitney Mills,234
9090,Kevin Ryan,335
9091,Jamie Copeland,317
9092,Tanya Gonzalez,223
9093,Philip Miller,113
9094,Steven Lee,82
9095,Kimberly Quinn,39
9096,Claire Bates,58
9097,Steven Delgado,92
9098,Keith Huynh,221
9099,Loretta Gonzales,335
9100,Denise Smith,339
9101,Justin Gutierrez,56
9102,Hayden Chambers,197
9103,William Cannon,281
9104,Dr. Julie Harrison MD,269
9105,Joshua Montoya,135
9106,Beth Walker,348
9107,Patrick Arnold,2
9108,Leslie Martinez,103
9109,Kelly Long,1
9110,Tammy Adams,93
9111,Matthew Dickson,328
9112,Alexandra Jackson,181
9113,Ricardo Johnson,239
9114,Amber Gonzalez,205
9115,Dr. William Mckee MD,195
9116,Ruth Robinson,65
9117,Laura Jones,342
9118,Mrs. Mercedes Young,20
9119,Alexander Jordan,214
9120,Tammy Rivera,29
9121,Michelle Holland,319
9122,Dr. Chelsea Burgess,334
9123,Paul Vega,399
9124,Brandon Hutchinson,332
9125,Kevin Potter,70
9126,Craig Stanley,100
9127,Kathleen Jones,52
9128,Johnny Mitchell,106
9129,Carly Moss,398
9130,Jeremy Park,186
9131,Joseph Arnold,361
9132,Mariah Hernandez,247
9133,Amy Perkins,113
9134,Peter Goodwin,232
9135,Paula Miles,146
9136,Michael Dillon,121
9137,Michael Douglas,181
9138,Stephanie Coleman,287
9139,Brandi Meyers,9
9140,Corey Woods,92
9141,Darrell Rodriguez,332
9142,Carlos Bennett,187
9143,Julie Bell,313
9144,Katrina Cortez,119
9145,Jerry Johnson,368
9146,Lindsey Mullins,144
9147,Carla Sanchez,106
9148,Mark Meyers,287
9149,Kimberly Booker,30
9150,Emily Little,399
9151,Christopher Delgado,318
9152,Mary Butler,320
9153,Candace Smith MD,32
9154,Renee Miller,211
9155,Joshua Christian,209
9156,Amanda Davis,142
9157,Julie Gray,295
9158,Susan Bell,147
9159,Kayla Welch,185
9160,Joseph Patterson,164
9161,Karen Ferrell,211
9162,Kristin Kaiser,397
9163,Curtis Thompson,93
9164,Misty Moore,244
9165,Kimberly Zimmerman,366
9166,Jonathan Le,311
9167,Leslie Hart,334
9168,Wanda Lee MD,27
9169,Karen Wang,282
9170,Lisa Bonilla,165
9171,Yolanda Gilbert,220
9172,Edward Bryant,19
9173,Jacob Robbins,202
9174,Kristina Brown,81
9175,Courtney Hughes,83
9176,Sandra Fleming,99
9177,Adam Rogers,350
9178,Maureen Ballard,145
9179,Tristan Bryant,330
9180,Angela Rivera,35
9181,Richard Jensen,269
9182,Jimmy Nelson,315
9183,Cynthia Robertson,60
9184,Faith Bradford,139
9185,Rodney Warner,377
9186,Annette Martin,335
9187,Mrs. Alexandra Ramirez,92
9188,Beverly Meyers,38
9189,Rachel Brown,281
9190,Brian Lin,311
9191,Courtney Black,345
9192,Roberto Mccann,352
9193,Connor Doyle,213
9194,Jason Kelly,213
9195,Brandy Gonzalez,66
9196,Heather Horton,85
9197,Amber Potter,364
9198,Shawn Munoz,350
9199,Katherine Diaz,140
9200,Christina Stephenson,255
9201,Jesse Huerta,162
9202,Vickie Conley,383
9203,Michelle Zuniga,273
9204,Jessica Lopez,224
9205,Samuel Thompson,211
9206,Jennifer Tucker,332
9207,Kathleen Allen,344
9208,Heather Alexander,326
9209,Barbara Ford,386
9210,Jennifer Price,188
9211,William Obrien,327
9212,Peter Davidson,3
9213,Brenda West,356
9214,Patrick Duncan,134
9215,Katelyn Payne,164
9216,William Lee,163
9217,Michael Lane,131
9218,Todd Brown,87
9219,Linda Wade,93
9220,David Duncan,247
9221,Kenneth Holmes,241
9222,Tina Shelton,349
9223,Jason Davis,146
9224,Thomas Smith,389
9225,Anthony Patel,45
9226,Monique Barnes,282
9227,Brian Garcia,262
9228,Vanessa Gutierrez,183
9229,Tanya Smith,59
9230,Philip Mckenzie,238
9231,Carolyn Meza,216
9232,Christine Roy,190
9233,Julie Jackson,81
9234,Angela Reyes,108
9235,Joshua Goodwin,337
9236,Vincent Johnson,172
9237,David Olson,79
9238,Daniel Bond,249
9239,Donald Wallace,253
9240,Ralph Villarreal,137
9241,Darrell Bennett,44
9242,Karen Nguyen,33
9243,Christopher Romero,287
9244,Alexandra Gordon,395
9245,Melissa Guerra,14
9246,Brian Hayes,347
9247,Brandy Hill,346
9248,Scott Gaines,183
9249,Bonnie Wagner,137
9250,Amanda Greene,179
9251,Juan Carr,1
9252,Alec Townsend,118
9253,Cheryl Rich,90
9254,Reginald Mccoy Jr.,294
9255,Joshua Browning,399
9256,Shelby Brown,83
9257,Johnathan Carey,232
9258,Charlotte Gonzalez,385
9259,Amy Campos,8
9260,Karen Martinez,347
9261,Andrea Richard,138
9262,Mr. Robert Payne,178
9263,Stephanie Robles,238
9264,Jorge Davis,181
9265,Elijah Nunez,373
9266,Robin Byrd,78
9267,Corey Martin,80
9268,Joshua Clark,248
9269,Teresa Lee,199
9270,Melissa Rojas,65
9271,Wesley Larson,161
9272,Kurt Wolfe,72
9273,Michael Hall,380
9274,Michael Garner,312
9275,James Gonzalez,26
9276,Sabrina Lane,211
9277,Amy Odom,312
9278,Sabrina Harris,265
9279,Carol Carroll,81
9280,Jenna Conley,317
9281,Colleen Mcdonald,268
9282,Matthew Garcia,329
9283,Mary Price,394
9284,Scott Day,187
9285,Sherry Jones,313
9286,Scott Walsh,115
9287,Anthony Mitchell,61
9288,Joshua Beck DDS,38
9289,Jordan Johnson,0
9290,Christopher Lucas,343
9291,Travis Cantu,370
9292,Nicholas Lewis,290
9293,Kelly Haynes,358
9294,Kristin Pace,342
9295,Nicole Pineda,107
9296,Billy Foster,389
9297,Patricia Schmitt,387
9298,Patricia Harvey,119
9299,Tiffany Perry,361
9300,Julian Ramos,361
9301,Amy Johnson,111
9302,Timothy Lucas,73
9303,Christina Reed,361
9304,Joshua Martinez,262
9305,George Banks,204
9306,William Scott,137
9307,Sophia Romero,391
9308,Alexis Barnes,339
9309,Kaitlin Espinoza,80
9310,Nicholas Weiss,351
9311,Jennifer Cherry,143
9312,Kayla Hunter,153
9313,Jacqueline Johnson,143
9314,Deborah Gonzalez,170
9315,Kyle Gonzalez,320
9316,Wayne Garrett,230
9317,Robert Freeman,131
9318,Nicole Bradley,177
9319,Clayton Bender,362
9320,Holly Morton,114
9321,Vincent Singleton,173
9322,Dr. Rachel Navarro,291
9323,Michael Moore,373
9324,April Kennedy,53
9325,Meredith Gallagher,42
9326,Lauren Hahn,398
9327,Jerry White,235
9328,Brian Santos,356
9329,Nicole Cantu,249
9330,Angel Roberts,130
9331,Katherine Erickson,365
9332,Susan Burnett,393
9333,Bonnie Henderson,383
9334,Ronald Leonard,154
9335,Stacy Tran DDS,343
9336,Jonathon Murphy,367
9337,Alexander Burke,118
9338,Melanie Allen,298
9339,Albert Rose,220
9340,Edward Ramos,178
9341,Lance Hernandez,383
9342,Dr. Nicole Hines,138
9343,Wendy Terrell,140
9344,Donald Callahan DDS,148
9345,Debra Woods,113
9346,Jacob Salazar,151
9347,Jerry Mendoza,266
9348,Paul Duncan,354
9349,Jared Moore,170
9350,Eric Doyle,0
9351,Melody Miller,61
9352,Nicholas Galloway,295
9353,Melissa Sims,266
9354,Tyler Mendoza,151
9355,Jason Allen,43
9356,Michael Maldonado,124
9357,Jennifer Mcfarland,398
9358,Jack Khan,161
9359,Lance Price,200
9360,Kristen Obrien,174
9361,Jeffrey Ramsey,108
9362,Christopher Waller,80
9363,Marcus Hatfield,139
9364,Laurie Scott,303
9365,Alejandro Reese,163
9366,Holly Johnson,370
9367,Francisco Pena IV,388
9368,Joshua Fields,346
9369,John Cantrell,70
9370,Kristen Mcknight,33
9371,Cassie Knapp,3
9372,Bryan Herrera,398
9373,Mary Savage,19
9374,Ethan Dominguez,121
9375,Ricky Davis,292
9376,William Robinson,4
9377,Jenna Leonard,165
9378,Evelyn Chase,345
9379,Brett Morgan,395
9380,Bruce Johnson,249
9381,Amanda Hays,115
9382,Thomas Lee,334
9383,Andrew Palmer,200
9384,Ruth Jefferson,161
9385,Roy Delacruz,358
9386,Taylor Ray,386
9387,Danielle Williams,330
9388,Michael Roberts,35
9389,Kenneth Hill,174
9390,Destiny Rodriguez,69
9391,Steven Gomez,270
9392,Ethan Estrada,41
9393,Deborah Martin,226
9394,Robert Miranda,317
9395,Vickie Tran,222
9396,Carlos Wright,229
9397,Antonio Leonard,75
9398,Devon Krause,169
9399,Margaret Fleming,255
9400,Nicole Collins,378
9401,Lisa Rodriguez,281
9402,Breanna May,124
9403,David Mcgrath,78
9404,Amber Weaver,257
9405,Tamara Johnson,320
9406,Courtney Hamilton,388
9407,Daniel Hall,340
9408,Jesse Lee,242
9409,Maria Adams,282
9410,Kaylee Russo,51
9411,Jessica Rogers,19
9412,Anne Fowler,82
9413,Andrea Winters,398
9414,Andrea Ferguson,191
9415,Mr. James Rivers,247
9416,Kelly Stafford,46
9417,Stephanie Day,114
9418,Michelle Hansen,326
9419,Ryan Thomas,193
9420,Jeffrey Wiggins,295
9421,David Cooley,98
9422,Randy Bryant,24
9423,Barbara Lloyd,84
9424,Ronald Mathews,323
9425,Mark Acosta,295
9426,Mrs. Sarah Lee,13
9427,Mr. Brian Ferrell MD,173
9428,Kathleen Cooper,12
9429,Emily Graves,312
9430,Katherine Friedman,248
9431,Cole Hutchinson,340
9432,Mr. Anthony Ellis,95
9433,Colleen White,137
9434,Alyssa Lawrence,5
9435,Cody Fletcher,148
9436,Dylan Oliver,366
9437,Kelly Kelly,318
9438,Penny Lewis,293
9439,Lindsay Cox,15
9440,Sarah Hughes DDS,178
9441,Jonathan Weeks,230
9442,Ruth Rogers,170
9443,Jessica Johnson DDS,381
9444,Gary Walls,219
9445,Robert Clarke,110
9446,Janice Ford,298
9447,Jennifer Graves,88
9448,Ashley Gates,55
9449,Carlos Martinez,185
9450,Charles Bowman,341
9451,Brian House,381
9452,Jeffery Andrews,64
9453,Jacob Santiago,66
9454,Alexander Park,321
9455,Michelle West,378
9456,Karen Lopez,181
9457,Phillip Wright,67
9458,Donald Hughes,281
9459,Carolyn Perez,371
9460,Michelle Moore,203
9461,Alexander Alvarez,13
9462,Ashley Hogan DDS,334
9463,Russell Avila,165
9464,Bryan Dixon,57
9465,Dr. Diane Huff,86
9466,William Boyd,36
9467,Caleb Harris,341
9468,Caitlin White,389
9469,Kelsey Mitchell,108
9470,Sonia Drake,350
9471,Wanda Branch,48
9472,Austin Hogan,132
9473,James Copeland,369
9474,Kristen Frank,144
9475,Amy Paul,148
9476,Steve Meyer,393
9477,Taylor Mcbride,311
9478,Katie West,163
9479,Ernest Khan,391
9480,Kelly Hogan,187
9481,Leslie Sims,147
9482,Angela Sullivan,95
9483,Cole Smith MD,288
9484,Jonathan Kaufman,204
9485,Charles Williams,135
9486,Martin Graham,155
9487,Sarah Stone,292
9488,Michael Wolfe,22
9489,Timothy Myers,79
9490,Cynthia Townsend,66
9491,Joseph Li,344
9492,Cynthia Logan,223
9493,Kristina Nolan,120
9494,Evan Hughes,59
9495,Robert Luna,342
9496,Latasha Robinson,388
9497,Bryan Holloway,169
9498,Russell Wallace,187
9499,Becky Ramsey,104
9500,Gail Velez,327
9501,Alexander Gutierrez,7
9502,Donald Hamilton,85
9503,Alexis Foster,11
9504,Adriana Mendoza,104
9505,Jasmin Cannon,300
9506,Mark Miranda,97
9507,Rodney Mendoza,368
9508,Lisa Turner,279
9509,Greg Elliott,244
9510,Margaret Lewis,150
9511,Arthur Watkins,4
9512,Jason Mueller,23
9513,Jacqueline Cruz,45
9514,Mr. Keith Greene,162
9515,Kimberly Vazquez,127
9516,Lisa Moore,243
9517,Timothy Bell,100
9518,Michelle Gonzalez,348
9519,Roberto Hall,325
9520,Jordan Neal,100
9521,Destiny Flores,114
9522,Charles Watson,317
9523,Shawn Rivera,136
9524,Michael Gomez,390
9525,Melissa Schultz,326
9526,Jacob Stephenson,311
9527,Brandi Cross,356
9528,Jason Howard,14
9529,Ashley Mejia,130
9530,Travis Bailey,167
9531,Jeffrey Gonzalez,337
9532,Angela Roberts,27
9533,Daisy King,122
9534,Daniel Woodard,44
9535,Steven Murray,394
9536,David Randall,294
9537,Latoya Meadows,19
9538,Kelly Bishop,380
9539,Michael Villanueva,182
9540,Amanda Dominguez,149
9541,Kathleen Fleming,41
9542,Denise Wood,31
9543,Mike Martinez,279
9544,Kenneth Sanders,277
9545,Johnny Brown,118
9546,Gregory Flores,59
9547,Stephanie Potter,19
9548,Dana Ray,316
9549,Rhonda Ali,54
9550,Gabriel Johnston,135
9551,Amber Stevenson,181
9552,Ashley Jensen,257
9553,Alejandro Morrison,381
9554,Barbara Salazar,81
9555,Kenneth Fox,360
9556,Christopher Weiss,132
9557,Joseph Casey,142
9558,Thomas Johnson,367
9559,Scott Williams,278
9560,Mark Ross,201
9561,Theresa Williams,222
9562,Francisco Thompson,72
9563,Jamie Hurst,342
9564,Crystal Johnson,375
9565,Diana Singh,358
9566,David Sanchez,212
9567,Charles Ponce,75
9568,Walter Anderson,150
9569,Kevin Dean,354
9570,Alison Foster,244
9571,Rebekah Cabrera,156
9572,Sarah Rose,74
9573,Stefanie Baker,85
9574,Theodore Miller,373
9575,Cameron Gaines,278
9576,Joshua Elliott,191
9577,Terry Suarez,164
9578,Stacy English,10
9579,Steven Olson,59
9580,Mr. Daniel Allen III,85
9581,Julie Mcdaniel,389
9582,Ann Shepherd,366
9583,David Kelly,334
9584,Laura Espinoza,163
9585,Derek Payne,178
9586,Kristopher Walker,147
9587,Andrea Hernandez,272
9588,Anne Mora,59
9589,Eric Goodwin,303
9590,Richard Jones,81
9591,Jade Owens,396
9592,Morgan Williams,230
9593,Sarah Rush,117
9594,James Harding,9
9595,Robert Holmes,151
9596,Melissa Owens,164
9597,Dr. Jeremy Baker,69
9598,Travis Robinson,264
9599,Meredith Reid,364
9600,Mr. Isaac Rodriguez,72
9601,Angela Barton,74
9602,Roberta Jackson,62
9603,William Gonzalez,388
9604,Paula Webb,80
9605,Joseph Mason,235
9606,Cynthia Patel,377
9607,Joseph Holland,394
9608,Stephen Hamilton,137
9609,Derek Stevens,391
9610,Lindsey Suarez,279
9611,Gregory Ali,70
9612,Amber Parks,340
9613,Amanda Johns,55
9614,Gregory Chambers,200
9615,Nichole Bennett,26
9616,Chris Clarke,345
9617,Jennifer King,362
9618,Carlos Crawford,305
9619,Tristan Jones,327
9620,Jonathan Daniels,153
9621,Deanna Estrada,244
9622,Lindsey Livingston,388
9623,Robert Mccarty,71
9624,Shawn Carroll,347
9625,Maurice Barnett,333
9626,Becky Russell,186
9627,Melissa Curry,167
9628,Lisa Snow,116
9629,Michelle Porter,46
9630,Sally Sosa,204
9631,Scott Diaz MD,110
9632,Tina Holland,37
9633,Aaron Johnson,358
9634,Jeffrey Riggs,300
9635,Renee Meyer,364
9636,Jamie Bell,276
9637,Diane Bates,98
9638,Jessica Clark,220
9639,William Lowe,55
9640,Kristen Watkins,374
9641,Cory Davis,176
9642,Jacob Gibson,7
9643,Jeffery Hayes,91
9644,Michelle Green,299
9645,Natalie Schultz,236
9646,David Foster,261
9647,Amanda Hurst,36
9648,Jonathan Hunter,388
9649,Donna Lucas,224
9650,Gary Kelley,301
9651,Matthew Hamilton,268
9652,John Stewart,84
9653,James Sanchez,111
9654,Jeremy Phillips,218
9655,Dillon Allen,268
9656,Katelyn Cervantes,192
9657,Hannah Conner,359
9658,Larry Mitchell PhD,293
9659,Christopher Shaw,309
9660,Joseph Moss,159
9661,Shawn Grimes,122
9662,Melinda Ramirez,20
9663,Melissa Neal,320
9664,Steven Flores,173
9665,Derrick Edwards,215
9666,Raymond Flores,129
9667,Devon Medina,374
9668,Garrett Smith,67
9669,Kayla Stevenson,118
9670,Zachary James,353
9671,Marcus Howard,51
9672,Jose Fields,370
9673,Dawn Grimes,44
9674,Mary Farrell,142
9675,Patrick Reed,315
9676,Maureen Giles,12
9677,James Bolton,335
9678,Jeanette Roman,289
9679,Tiffany Moore,25
9680,Amy Graves,229
9681,Bethany Vincent,63
9682,Sherry Reed,254
9683,Kim Allen,216
9684,Jacob Faulkner,317
9685,Ronald Hooper,245
9686,Michael Lara,161
9687,Natasha Brown,230
9688,James Burns,109
9689,Joseph Stanley,147
9690,Leah Nichols,359
9691,Diane Wilson,367
9692,Jessica Wright,145
9693,Heather Moore,228
9694,Monica Doyle,208
9695,Maria Cain,398
9696,Cody Cummings,216
9697,Ashley Ewing,349
9698,Austin Brown,158
9699,Melanie Schroeder,268
9700,Zachary Myers,168
9701,Steven Fields,161
9702,Rhonda Adams,177
9703,Steven Schaefer,121
9704,Kaitlin Brooks,48
9705,Johnathan Coleman,86
9706,Elaine Stone,180
9707,Samuel Baird,381
9708,Tiffany Hoffman,119
9709,Mr. Christopher Boyd,243
9710,Becky Ramirez,91
9711,Pamela Hampton,384
9712,David Paul,322
9713,Richard Mendoza,54
9714,Alexandra Martinez,200
9715,Scott Holland,311
9716,Melvin Kelly MD,210
9717,Rickey Thomas,161
